Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Age,Join_Date,Tenure_Years,Department,Job_Title,Manager_Name,Location,Country,Salary,Bonus,Total_Compensation,Performance_Rating,Employment_Status,Active_Status
2567,Grace,Williams,Female,06-05-1974,51,01-12-2005,19,Marketing,Executive,Robert,Bangalore,UK,9006,2512,110584,5,Contract,Active
2568,Charlie,Clark,Male,06-08-1976,48,19-06-2013,12,Finance,Analyst,Angela,Sydney,Australia,9461,1106,114638,2,Contract,Active
2569,Eve,Wilson,Female,23-10-1987,37,11-01-2017,8,Sales,Executive,John,New York,Canada,8752,2763,107787,2,Contract,Active
2570,Hank,Davis,Male,24-02-1970,55,11-11-2007,17,HR,Executive,Tom,London,USA,8478,4107,105843,3,Part-Time,Active
2571,Jack,Lee,Male,21-04-1972,53,10-07-2017,7,IT,Executive,Angela,Toronto,Canada,9142,1502,111206,3,Part-Time,Inactive
2572,Charlie,Lewis,Male,20-12-1988,36,27-11-2009,15,Marketing,Coordinator,Robert,Bangalore,Australia,8005,4332,100392,1,Full-Time,Active
2573,Diana,Khan,Female,24-07-1982,42,25-11-2011,13,IT,Executive,Robert,Bangalore,USA,9537,2051,116495,3,Part-Time,Active
2574,Ivy,Brown,Male,15-02-1995,30,20-08-2007,17,Marketing,Manager,Priya,Sydney,Australia,5757,1944,71028,1,Part-Time,Active
2575,Grace,Lee,Male,09-08-1999,25,08-04-2015,10,Finance,Coordinator,Robert,New York,UK,6624,3244,82732,4,Full-Time,Active
2576,Alice,Clark,Male,16-12-1977,47,02-07-2017,7,IT,Analyst,Robert,London,Australia,7432,1323,90507,1,Part-Time,Inactive
2577,Diana,Wilson,Female,07-12-1983,41,15-09-2012,12,IT,Manager,John,New York,USA,4847,4202,62366,2,Full-Time,Active
2578,Diana,Brown,Male,21-11-1997,27,13-08-2006,18,HR,Manager,Tom,London,Australia,7288,2952,90408,5,Part-Time,Active
2579,Ivy,Khan,Male,20-09-1997,27,12-06-2010,15,Marketing,Manager,John,Sydney,India,8719,1568,106196,2,Part-Time,Inactive
2580,Frank,Davis,Male,05-11-1983,41,10-10-2012,12,Marketing,Manager,Priya,New York,India,5005,4251,64311,1,Contract,Active
2581,Ivy,Lee,Female,19-05-1986,39,02-08-2015,9,Finance,Executive,Angela,Toronto,Canada,6809,3370,85078,2,Full-Time,Active
2582,Frank,Lewis,Male,22-03-1976,49,31-08-2011,13,IT,Executive,Priya,Sydney,Canada,5110,3503,64823,4,Contract,Active
2583,Frank,Wilson,Male,25-10-1986,38,09-03-2013,12,HR,Manager,Robert,Sydney,USA,4289,3582,55050,4,Contract,Inactive
2584,Eve,Smith,Female,12-12-1991,33,24-10-2015,9,Sales,Coordinator,Tom,Bangalore,Australia,9576,4653,119565,5,Contract,Active
2585,Eve,Lee,Female,16-09-1992,32,06-07-2020,4,HR,Manager,Robert,London,UK,4911,1282,60214,5,Contract,Inactive
2586,Bob,Williams,Female,31-01-1995,30,08-06-2017,8,HR,Analyst,Tom,New York,USA,5380,3389,67949,4,Contract,Active
2587,Hank,Williams,Male,07-12-1972,52,16-09-2021,3,HR,Manager,Tom,London,USA,5647,1417,69181,4,Full-Time,Inactive
2588,Hank,Lewis,Male,07-01-1972,53,15-05-2010,15,HR,Executive,Tom,Sydney,USA,8036,1760,98192,2,Contract,Active
2589,Alice,Johnson,Male,02-03-1996,29,26-06-2016,9,IT,Analyst,Angela,New York,Canada,7824,1192,95080,4,Full-Time,Active
2590,Hank,Lewis,Male,17-06-1987,38,17-10-2006,18,HR,Coordinator,Priya,Toronto,USA,8009,2011,98119,1,Contract,Active
2591,Eve,Wilson,Female,21-03-1991,34,15-12-2007,17,Marketing,Manager,Angela,London,Australia,5291,3339,66831,2,Part-Time,Active
2592,Bob,Williams,Male,10-12-1979,45,02-06-2013,12,Marketing,Analyst,Angela,London,USA,7012,3906,88050,3,Part-Time,Active
2593,Bob,Davis,Female,16-08-1970,54,17-09-2008,16,HR,Manager,Angela,Toronto,UK,5622,1520,68984,5,Part-Time,Active
2594,Frank,Davis,Male,01-04-1988,37,09-10-2018,6,Marketing,Coordinator,John,Sydney,USA,8679,3411,107559,5,Part-Time,Active
2595,Ivy,Williams,Male,21-08-1985,39,29-12-2008,16,IT,Coordinator,John,London,Canada,8074,2778,99666,5,Full-Time,Active
2596,Alice,Wilson,Male,09-11-1986,38,27-12-2013,11,Sales,Analyst,John,Bangalore,Canada,5762,1536,70680,2,Contract,Active
2597,Frank,Clark,Female,11-10-1979,45,14-06-2018,7,HR,Coordinator,Angela,Bangalore,UK,7199,3125,89513,4,Full-Time,Active
2598,Ivy,Khan,Female,24-08-1993,31,09-01-2018,7,Marketing,Analyst,Robert,New York,USA,6127,4473,77997,1,Full-Time,Active
2599,Hank,Khan,Female,20-11-1991,33,16-06-2022,3,Marketing,Coordinator,John,Toronto,USA,8179,4056,102204,3,Full-Time,Active
2600,Frank,Wilson,Female,08-06-1974,51,09-11-2017,7,IT,Executive,John,Sydney,USA,5437,2014,67258,5,Contract,Active
2601,Charlie,Smith,Male,14-01-1976,49,09-07-2007,17,IT,Analyst,Angela,Bangalore,Canada,7889,1465,96133,2,Part-Time,Active
2602,Hank,Khan,Male,27-05-1977,48,13-10-2009,15,Sales,Manager,Priya,New York,USA,9079,1240,110188,1,Part-Time,Inactive
2603,Ivy,Brown,Male,12-10-2000,24,25-10-2009,15,Finance,Analyst,Robert,New York,Canada,6550,1282,79882,4,Full-Time,Active
2604,Alice,Khan,Male,14-03-1991,34,06-01-2010,15,Finance,Coordinator,Tom,London,Canada,6570,4592,83432,3,Part-Time,Active
2605,Ivy,Brown,Male,27-09-1990,34,17-03-2008,17,Finance,Coordinator,Tom,Sydney,Australia,9150,1715,111515,5,Part-Time,Active
2606,Frank,Williams,Female,31-08-1995,29,23-12-2013,11,Sales,Coordinator,Robert,Bangalore,India,4356,2719,54991,4,Contract,Active
2607,Frank,Clark,Female,08-03-1972,53,26-12-2005,19,HR,Manager,Angela,Toronto,Canada,4160,4186,54106,2,Full-Time,Active
2608,Diana,Lewis,Male,18-09-1994,30,08-08-2021,3,Finance,Manager,Priya,London,India,7066,3094,87886,5,Full-Time,Inactive
2609,Alice,Clark,Male,19-03-1978,47,08-06-2015,10,Finance,Coordinator,Priya,Bangalore,Australia,5922,3897,74961,2,Full-Time,Active
2610,Jack,Khan,Male,29-12-1997,27,11-12-2008,16,Marketing,Executive,Tom,New York,India,5520,1688,67928,4,Full-Time,Active
2611,Hank,Khan,Male,27-07-1977,47,29-12-2012,12,Marketing,Analyst,Priya,Toronto,India,7315,2677,90457,3,Part-Time,Active
2612,Bob,Wilson,Female,10-01-1999,26,16-09-2009,15,HR,Coordinator,Tom,New York,UK,9531,3121,117493,5,Part-Time,Inactive
2613,Alice,Lewis,Male,02-02-1980,45,13-07-2020,4,IT,Executive,John,London,UK,4563,2619,57375,5,Part-Time,Active
2614,Bob,Khan,Male,13-06-1992,33,28-11-2013,11,Sales,Manager,Angela,Toronto,India,7260,1789,88909,1,Full-Time,Active
2615,Alice,Johnson,Male,30-04-1999,26,10-07-2006,18,Finance,Coordinator,Priya,Toronto,Canada,7991,1698,97590,5,Contract,Active
2616,Alice,Johnson,Male,04-07-1998,26,18-05-2008,17,Sales,Analyst,Angela,London,USA,4009,4233,52341,1,Part-Time,Active
2617,Ivy,Smith,Female,31-01-1987,38,26-09-2015,9,Marketing,Analyst,John,New York,USA,4681,2839,59011,4,Full-Time,Active
2618,Alice,Williams,Male,10-08-1980,44,23-01-2016,9,Sales,Manager,Robert,Toronto,Australia,4526,3405,57717,4,Full-Time,Active
2619,Diana,Brown,Female,12-02-1979,46,17-04-2011,14,Marketing,Coordinator,Robert,Sydney,Canada,4676,2476,58588,3,Full-Time,Active
2620,Jack,Clark,Female,14-08-1986,38,16-03-2009,16,Sales,Coordinator,Robert,Sydney,India,4192,3077,53381,4,Part-Time,Active
2621,Frank,Williams,Male,16-04-1985,40,15-06-2023,2,Marketing,Coordinator,Tom,New York,UK,9516,4072,118264,3,Full-Time,Active
2622,Grace,Brown,Male,09-02-1994,31,15-03-2022,3,Sales,Executive,Tom,Toronto,USA,8922,3585,110649,2,Contract,Active
2623,Bob,Brown,Male,25-04-1994,31,04-12-2018,6,Finance,Executive,Robert,New York,India,7127,1198,86722,1,Part-Time,Active
2624,Frank,Lee,Male,20-11-1994,30,11-02-2016,9,Finance,Coordinator,John,Sydney,USA,4487,3310,57154,2,Part-Time,Active
2625,Grace,Khan,Male,23-09-1992,32,16-01-2014,11,HR,Analyst,Tom,Toronto,UK,4285,3412,54832,3,Full-Time,Active
2626,Jack,Smith,Female,04-09-2000,24,29-06-2007,18,Sales,Executive,Robert,Toronto,UK,5267,3052,66256,5,Part-Time,Active
2627,Jack,Khan,Female,02-06-2000,25,16-05-2010,15,IT,Analyst,Angela,New York,Canada,4834,1595,59603,1,Full-Time,Active
2628,Bob,Smith,Female,06-03-1973,52,12-01-2005,20,HR,Executive,Robert,Toronto,India,5299,2905,66493,2,Full-Time,Active
2629,Bob,Williams,Female,20-11-1979,45,07-09-2007,17,Sales,Manager,Robert,New York,India,5122,3495,64959,2,Full-Time,Inactive
2630,Jack,Wilson,Female,28-12-1982,42,30-09-2005,19,IT,Manager,Angela,Bangalore,Australia,7581,4931,95903,2,Part-Time,Active
2631,Grace,Wilson,Male,27-01-1990,35,20-07-2017,7,Finance,Manager,Tom,Bangalore,Australia,9402,3070,115894,4,Full-Time,Inactive
2632,Alice,Williams,Male,27-06-1975,50,21-06-2010,15,Finance,Analyst,Angela,Sydney,UK,7211,2671,89203,5,Contract,Active
2633,Hank,Lewis,Female,01-01-1992,33,01-02-2019,6,Finance,Analyst,Tom,Sydney,Canada,6156,2454,76326,2,Full-Time,Active
2634,Charlie,Johnson,Male,08-03-1974,51,08-09-2017,7,IT,Coordinator,John,London,India,6290,4279,79759,2,Full-Time,Active
2635,Frank,Brown,Male,14-01-1990,35,16-08-2009,15,Marketing,Coordinator,Tom,Bangalore,Canada,5064,1168,61936,2,Part-Time,Active
2636,Ivy,Smith,Female,01-09-1997,27,15-05-2009,16,Sales,Manager,Priya,Bangalore,UK,7791,1943,95435,5,Full-Time,Active
2637,Frank,Davis,Female,22-10-1989,35,17-11-2013,11,HR,Manager,Tom,London,UK,9343,3885,116001,2,Part-Time,Inactive
2638,Ivy,Khan,Female,26-02-1984,41,28-10-2017,7,HR,Executive,Priya,New York,Australia,6098,3506,76682,1,Part-Time,Active
2639,Grace,Williams,Male,08-04-2000,25,24-12-2023,1,Finance,Manager,Tom,Bangalore,Australia,5376,4404,68916,4,Part-Time,Active
2640,Ivy,Brown,Female,16-08-1982,42,27-12-2020,4,Marketing,Manager,Angela,Bangalore,India,6127,4265,77789,4,Contract,Active
2641,Bob,Smith,Female,27-05-1988,37,04-11-2020,4,Sales,Manager,Tom,Sydney,Canada,9660,2409,118329,2,Contract,Inactive
2642,Hank,Clark,Male,24-10-1993,31,12-09-2009,15,Sales,Analyst,Robert,London,UK,4346,2342,54494,5,Contract,Active
2643,Hank,Lewis,Male,21-08-1981,43,23-08-2020,4,HR,Analyst,Tom,London,Australia,5758,4980,74076,5,Contract,Active
2644,Bob,Khan,Female,03-12-1997,27,17-01-2019,6,HR,Manager,Angela,Sydney,Canada,5338,1722,65778,3,Part-Time,Active
2645,Diana,Wilson,Male,22-02-1988,37,17-11-2016,8,HR,Executive,Angela,Bangalore,UK,8695,2952,107292,3,Contract,Active
2646,Grace,Williams,Female,26-10-1977,47,16-04-2008,17,Sales,Executive,Tom,Toronto,Canada,8991,4812,112704,1,Part-Time,Inactive
2647,Diana,Wilson,Male,08-11-1980,44,16-10-2012,12,HR,Coordinator,Tom,London,USA,6696,1374,81726,1,Contract,Active
2648,Diana,Smith,Female,23-09-1991,33,14-09-2005,19,Sales,Manager,Tom,Bangalore,USA,9228,2304,113040,5,Contract,Active
2649,Frank,Wilson,Male,02-08-1974,50,22-10-2021,3,Finance,Analyst,John,New York,Australia,8067,3927,100731,1,Contract,Active
2650,Jack,Khan,Male,09-09-1995,29,06-11-2005,19,Marketing,Manager,Priya,London,USA,4453,1997,55433,3,Full-Time,Active
2651,Frank,Johnson,Male,20-07-1976,48,08-01-2012,13,HR,Executive,Tom,Sydney,UK,5309,2261,65969,5,Full-Time,Active
2652,Jack,Brown,Female,31-10-1988,36,10-08-2019,5,Sales,Analyst,Tom,London,Australia,4089,1615,50683,3,Full-Time,Active
2653,Charlie,Johnson,Female,06-04-1975,50,11-05-2014,11,Finance,Analyst,Priya,Sydney,Canada,5319,2873,66701,2,Part-Time,Inactive
2654,Ivy,Williams,Female,20-10-1999,25,25-12-2007,17,IT,Analyst,Robert,New York,India,5542,1508,68012,2,Contract,Inactive
2655,Jack,Johnson,Male,20-02-1982,43,15-12-2017,7,Finance,Coordinator,John,Bangalore,USA,6503,2564,80600,1,Full-Time,Active
2656,Bob,Lee,Male,02-01-1975,50,25-05-2018,7,Marketing,Manager,John,Sydney,USA,7002,3596,87620,3,Part-Time,Active
2657,Frank,Brown,Male,10-04-1999,26,22-03-2008,17,Finance,Manager,Robert,Sydney,Australia,5162,4914,66858,5,Full-Time,Active
2658,Grace,Smith,Female,18-12-1971,53,06-12-2021,3,HR,Manager,Priya,New York,UK,9634,1236,116844,5,Part-Time,Active
2659,Ivy,Brown,Male,23-09-1971,53,25-06-2013,12,HR,Executive,Priya,Toronto,USA,5923,1680,72756,1,Part-Time,Active
2660,Charlie,Lee,Female,23-04-1983,42,05-11-2013,11,IT,Analyst,Angela,London,Canada,5788,1366,70822,3,Full-Time,Active
2661,Jack,Davis,Female,29-08-1992,32,21-09-2009,15,Sales,Analyst,Priya,Toronto,UK,9344,3796,115924,1,Part-Time,Active
2662,Charlie,Johnson,Female,26-04-1980,45,21-02-2021,4,Finance,Executive,John,London,USA,9892,3390,122094,5,Full-Time,Active
2663,Grace,Brown,Female,12-06-1994,31,13-03-2012,13,IT,Coordinator,Angela,New York,USA,8769,3646,108874,2,Contract,Active
2664,Diana,Wilson,Female,31-05-1977,48,28-10-2021,3,HR,Executive,Tom,New York,Canada,9773,3594,120870,3,Contract,Active
2665,Hank,Smith,Male,18-01-1993,32,06-06-2016,9,Sales,Analyst,Tom,Toronto,USA,9516,2026,116218,1,Part-Time,Active
2666,Grace,Clark,Male,12-03-1979,46,13-01-2014,11,Sales,Coordinator,Tom,New York,UK,4444,4246,57574,2,Full-Time,Active
2667,Eve,Williams,Male,04-01-1996,29,12-09-2008,16,Marketing,Coordinator,Angela,Bangalore,India,6480,3237,80997,4,Contract,Active
2668,Grace,Williams,Male,10-07-1991,33,12-09-2006,18,HR,Analyst,John,Toronto,India,8140,3833,101513,3,Part-Time,Active
2669,Charlie,Williams,Male,06-07-1981,43,24-12-2011,13,Sales,Executive,Priya,Sydney,USA,7892,3360,98064,5,Contract,Active
2670,Bob,Brown,Male,01-08-1981,43,26-04-2020,5,Marketing,Manager,Angela,Sydney,Australia,9399,3995,116783,5,Full-Time,Active
2671,Frank,Johnson,Female,13-10-1983,41,10-10-2008,16,Marketing,Manager,John,New York,UK,9310,3632,115352,4,Part-Time,Active
2672,Bob,Brown,Male,04-01-1982,43,11-05-2019,6,HR,Manager,Priya,New York,India,5994,4631,76559,3,Part-Time,Active
2673,Charlie,Khan,Female,02-05-1992,33,11-02-2016,9,Sales,Executive,Robert,London,Australia,9640,3067,118747,1,Part-Time,Inactive
2674,Frank,Wilson,Female,06-01-1991,34,05-09-2007,17,Sales,Analyst,John,Toronto,India,6750,1983,82983,3,Part-Time,Active
2675,Eve,Clark,Female,14-12-1996,28,06-03-2020,5,Finance,Executive,Robert,Toronto,Australia,8428,3256,104392,3,Part-Time,Active
2676,Hank,Clark,Female,11-02-1975,50,18-03-2009,16,Sales,Manager,Tom,Bangalore,USA,5356,1108,65380,4,Contract,Active
2677,Ivy,Wilson,Female,26-01-1989,36,10-01-2021,4,Marketing,Manager,Tom,Sydney,Australia,8063,3955,100711,5,Part-Time,Active
2678,Charlie,Lee,Male,14-09-1989,35,01-05-2015,10,IT,Manager,John,Sydney,USA,8294,3464,102992,2,Contract,Active
2679,Jack,Lewis,Male,27-01-1970,55,19-10-2014,10,HR,Executive,Robert,Bangalore,Australia,7455,1126,90586,5,Contract,Active
2680,Charlie,Khan,Male,09-11-1986,38,09-12-2011,13,IT,Executive,Angela,London,Australia,4510,2989,57109,3,Part-Time,Active
2681,Charlie,Smith,Female,25-12-1994,30,23-04-2006,19,Sales,Manager,Priya,Bangalore,Australia,8223,4677,103353,5,Part-Time,Active
2682,Frank,Clark,Male,15-01-1988,37,03-01-2015,10,Marketing,Coordinator,Tom,London,UK,5065,3117,63897,4,Full-Time,Active
2683,Alice,Williams,Male,16-10-1985,39,10-03-2010,15,IT,Manager,Tom,London,India,6560,1943,80663,2,Full-Time,Active
2684,Grace,Brown,Female,12-04-1971,54,09-07-2011,13,HR,Analyst,Tom,London,Australia,9183,4350,114546,2,Full-Time,Inactive
2685,Alice,Lee,Female,20-01-1991,34,21-06-2009,16,Finance,Executive,Tom,New York,USA,6631,3093,82665,1,Contract,Active
2686,Eve,Lewis,Male,24-05-1977,48,27-08-2019,5,IT,Coordinator,John,New York,Australia,7598,2670,93846,5,Full-Time,Active
2687,Jack,Wilson,Female,13-07-1996,28,03-08-2010,14,Finance,Coordinator,John,London,UK,6884,2049,84657,5,Contract,Active
2688,Hank,Davis,Female,13-02-1994,31,15-04-2009,16,Sales,Analyst,Robert,Bangalore,UK,6453,4266,81702,4,Contract,Active
2689,Diana,Smith,Female,05-05-1980,45,18-04-2016,9,Sales,Manager,Angela,Bangalore,UK,7475,1824,91524,5,Contract,Inactive
2690,Eve,Lewis,Male,11-05-1977,48,16-03-2018,7,HR,Manager,Robert,Bangalore,Australia,9059,3840,112548,4,Part-Time,Active
2691,Diana,Williams,Female,07-08-1984,40,08-09-2016,8,Finance,Manager,Angela,New York,Australia,4505,3242,57302,1,Contract,Active
2692,Diana,Lewis,Female,20-08-1988,36,10-10-2012,12,Finance,Analyst,John,London,Australia,7884,3766,98374,3,Full-Time,Inactive
2693,Hank,Clark,Female,05-11-1983,41,13-04-2006,19,HR,Executive,Tom,Sydney,India,7160,1123,87043,5,Full-Time,Active
2694,Bob,Brown,Female,19-07-1996,28,18-09-2014,10,IT,Executive,Robert,Bangalore,Australia,7663,4750,96706,3,Full-Time,Inactive
2695,Alice,Wilson,Female,29-06-1970,55,30-05-2010,15,HR,Analyst,Angela,New York,Canada,7674,1579,93667,1,Full-Time,Inactive
2696,Charlie,Lewis,Male,23-11-1991,33,20-10-2023,1,Sales,Executive,Priya,Toronto,UK,4574,3725,58613,5,Contract,Active
2697,Ivy,Smith,Male,05-07-1999,25,12-04-2014,11,Finance,Analyst,Angela,London,Australia,9980,2964,122724,5,Full-Time,Active
2698,Diana,Lewis,Female,04-02-1998,27,28-11-2022,2,Marketing,Analyst,Robert,Bangalore,India,7979,3165,98913,3,Contract,Active
2699,Jack,Davis,Female,17-12-1984,40,22-07-2016,8,Marketing,Coordinator,John,New York,USA,9894,1319,120047,1,Part-Time,Active
2700,Eve,Lee,Male,26-05-1988,37,06-07-2012,12,Sales,Coordinator,Tom,Toronto,UK,8311,2748,102480,1,Full-Time,Active
2701,Bob,Clark,Male,10-07-1972,52,19-01-2012,13,Finance,Executive,Priya,London,Australia,9678,2845,118981,3,Contract,Active
2702,Diana,Brown,Female,20-06-1978,47,13-06-2020,5,Finance,Coordinator,Robert,Sydney,Australia,6537,1733,80177,3,Contract,Active
2703,Bob,Williams,Female,18-02-1985,40,20-11-2008,16,HR,Executive,John,London,USA,6912,2222,85166,5,Contract,Active
2704,Bob,Wilson,Male,25-07-1996,28,21-02-2010,15,IT,Analyst,Angela,London,India,7882,2420,97004,1,Full-Time,Inactive
2705,Diana,Wilson,Female,10-06-1990,35,24-10-2007,17,HR,Executive,John,Bangalore,Canada,5733,2201,70997,2,Full-Time,Active
2706,Frank,Lee,Female,12-06-1977,48,06-09-2017,7,Marketing,Coordinator,John,London,USA,8785,4114,109534,1,Full-Time,Active
2707,Grace,Johnson,Male,19-03-1992,33,24-08-2006,18,Finance,Executive,Tom,Toronto,India,8981,3182,110954,5,Contract,Inactive
2708,Jack,Johnson,Male,26-03-1995,30,02-11-2014,10,IT,Coordinator,Robert,Toronto,India,4589,4542,59610,3,Contract,Active
2709,Charlie,Williams,Male,01-06-1970,55,15-09-2007,17,HR,Analyst,John,London,Australia,7976,2707,98419,5,Part-Time,Active
2710,Charlie,Lewis,Male,18-06-1992,33,29-08-2006,18,IT,Manager,Angela,London,Australia,9260,2471,113591,2,Contract,Active
2711,Jack,Davis,Female,21-05-1994,31,10-07-2012,12,Marketing,Analyst,Angela,Toronto,UK,6865,4078,86458,1,Contract,Inactive
2712,Frank,Wilson,Female,05-12-1979,45,19-05-2005,20,IT,Coordinator,Tom,Toronto,Australia,7167,3569,89573,2,Part-Time,Active
2713,Charlie,Lewis,Female,09-02-1993,32,20-08-2010,14,Finance,Executive,John,Bangalore,Australia,6492,2101,80005,1,Full-Time,Active
2714,Bob,Wilson,Female,18-02-1973,52,27-10-2014,10,IT,Coordinator,Angela,Sydney,India,8126,3756,101268,5,Contract,Inactive
2715,Hank,Wilson,Male,10-04-1982,43,21-06-2020,5,IT,Coordinator,Angela,Toronto,Australia,9878,4261,122797,2,Part-Time,Active
2716,Eve,Lewis,Male,01-06-1982,43,27-07-2016,8,HR,Manager,Tom,Sydney,Australia,8656,3962,107834,5,Contract,Active
2717,Alice,Lee,Female,22-12-1971,53,24-04-2017,8,IT,Executive,John,Sydney,Australia,4682,4812,60996,5,Part-Time,Active
2718,Charlie,Johnson,Female,05-07-1982,43,29-05-2008,17,IT,Coordinator,Tom,Toronto,Canada,6348,1032,77208,5,Full-Time,Active
2719,Jack,Khan,Female,04-11-1978,46,04-10-2006,18,Marketing,Analyst,John,Bangalore,Canada,6259,3365,78473,2,Contract,Active
2720,Hank,Smith,Male,03-10-1972,52,13-03-2006,19,IT,Analyst,Angela,London,UK,9609,2140,117448,1,Part-Time,Inactive
2721,Diana,Lee,Male,12-12-1982,42,24-11-2008,16,HR,Coordinator,Robert,New York,USA,9476,4149,117861,5,Full-Time,Active
2722,Grace,Clark,Male,10-03-1999,26,11-02-2008,17,HR,Coordinator,Angela,London,India,9126,4522,114034,5,Part-Time,Active
2723,Jack,Davis,Female,09-06-1989,36,11-03-2015,10,Finance,Coordinator,Robert,New York,UK,5225,4974,67674,3,Part-Time,Active
2724,Bob,Davis,Female,26-06-1989,36,03-04-2020,5,Marketing,Coordinator,John,Toronto,India,8741,2565,107457,3,Contract,Active
2725,Grace,Smith,Female,10-06-1980,45,15-07-2020,4,Sales,Analyst,John,London,USA,5240,3171,66051,2,Full-Time,Active
2726,Eve,Davis,Male,22-06-1971,54,03-01-2014,11,Finance,Manager,Priya,London,USA,7889,3906,98574,4,Contract,Active
2727,Eve,Lewis,Female,29-02-2000,25,27-02-2005,20,IT,Coordinator,John,New York,UK,4453,1547,54983,5,Full-Time,Inactive
2728,Frank,Davis,Male,09-05-1977,48,11-02-2008,17,Marketing,Executive,John,Bangalore,Canada,6683,3917,84113,2,Contract,Active
2729,Ivy,Khan,Female,04-06-1975,50,01-12-2006,18,Finance,Manager,Priya,Toronto,Canada,5168,1373,63389,1,Full-Time,Active
2730,Frank,Davis,Female,04-03-1986,39,20-02-2008,17,HR,Analyst,Robert,Toronto,Canada,8438,1714,102970,2,Part-Time,Active
2731,Hank,Wilson,Male,24-06-1971,54,22-09-2011,13,Marketing,Coordinator,John,Toronto,Australia,4703,3666,60102,5,Full-Time,Active
2732,Grace,Lee,Male,17-04-1989,36,11-04-2020,5,Marketing,Coordinator,Tom,London,Australia,6658,1611,81507,1,Part-Time,Active
2733,Ivy,Lewis,Female,18-11-1989,35,14-01-2008,17,IT,Coordinator,John,Sydney,UK,4631,3191,58763,3,Part-Time,Active
2734,Diana,Johnson,Male,02-10-1993,31,16-09-2020,4,Marketing,Coordinator,John,New York,Australia,9523,1592,115868,5,Contract,Active
2735,Bob,Davis,Male,31-03-1995,30,23-04-2017,8,Marketing,Executive,Angela,London,India,5948,3066,74442,3,Full-Time,Inactive
2736,Grace,Williams,Male,02-04-1987,38,18-10-2022,2,Sales,Coordinator,John,Bangalore,UK,7334,3210,91218,5,Contract,Active
2737,Frank,Williams,Male,21-02-1970,55,03-02-2022,3,IT,Analyst,John,Bangalore,UK,4382,2317,54901,1,Full-Time,Inactive
2738,Alice,Williams,Male,03-02-1993,32,11-06-2020,5,Marketing,Executive,Tom,London,USA,9281,2209,113581,5,Full-Time,Active
2739,Ivy,Davis,Female,14-08-1974,50,29-03-2023,2,Marketing,Manager,Priya,New York,USA,4516,4255,58447,5,Contract,Active
2740,Ivy,Clark,Female,22-09-1977,47,18-04-2005,20,Sales,Manager,Priya,Toronto,UK,9324,3110,114998,2,Full-Time,Active
2741,Bob,Wilson,Female,21-12-1987,37,08-06-2010,15,Sales,Manager,Priya,Toronto,Canada,6437,1175,78419,4,Contract,Active
2742,Charlie,Brown,Female,26-03-1992,33,07-09-2021,3,HR,Coordinator,Angela,Sydney,USA,6019,4820,77048,2,Part-Time,Inactive
